timestamp,candle_time,equity,pos_act,mult_act,trade_type,lots,price,comment
2026-01-05 04:40:19,2026-01-05 05:40:00,101745.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:40:29,2026-01-05 05:40:00,101747.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:40:40,2026-01-05 05:40:00,101742.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:40:50,2026-01-05 05:40:00,101741.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:41:00,2026-01-05 05:40:00,101741.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:41:10,2026-01-05 05:40:00,101747.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:41:21,2026-01-05 05:40:00,101745.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:41:31,2026-01-05 05:40:00,101743.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:41:41,2026-01-05 05:40:00,101745.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:41:51,2026-01-05 05:40:00,101743.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:42:01,2026-01-05 05:40:00,101740.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:42:11,2026-01-05 05:40:00,101740.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:42:22,2026-01-05 05:40:00,101730.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:42:32,2026-01-05 05:40:00,101726.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:42:42,2026-01-05 05:40:00,101727.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:42:52,2026-01-05 05:40:00,101728.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:43:03,2026-01-05 05:40:00,101726.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:43:13,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:43:23,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:43:33,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:43:43,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:43:54,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:04,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:14,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:24,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:34,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:44,2026-01-05 05:40:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:55,2026-01-05 05:45:00,101724.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:44:55,2026-01-05 05:45:00,101722.26,-1.0000,0.5000,SELL,0.1,4409.53,LiveTrade
2026-01-05 04:45:05,2026-01-05 05:45:00,101723.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:45:16,2026-01-05 05:45:00,101725.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:45:26,2026-01-05 05:45:00,101724.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:45:36,2026-01-05 05:45:00,101729.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:45:47,2026-01-05 05:45:00,101726.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:45:57,2026-01-05 05:45:00,101730.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:46:07,2026-01-05 05:45:00,101725.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:46:17,2026-01-05 05:45:00,101725.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:46:27,2026-01-05 05:45:00,101720.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:46:38,2026-01-05 05:45:00,101718.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:46:48,2026-01-05 05:45:00,101718.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:46:58,2026-01-05 05:45:00,101722.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:47:09,2026-01-05 05:45:00,101721.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:47:19,2026-01-05 05:45:00,101724.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:47:29,2026-01-05 05:45:00,101731.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:47:39,2026-01-05 05:45:00,101731.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:47:49,2026-01-05 05:45:00,101731.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:48:00,2026-01-05 05:45:00,101729.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:48:10,2026-01-05 05:45:00,101737.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:48:20,2026-01-05 05:45:00,101740.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:48:30,2026-01-05 05:45:00,101740.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:48:40,2026-01-05 05:45:00,101752.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:48:51,2026-01-05 05:45:00,101749.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:49:01,2026-01-05 05:45:00,101750.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:49:11,2026-01-05 05:45:00,101743.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:49:21,2026-01-05 05:45:00,101743.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:49:32,2026-01-05 05:45:00,101742.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:49:42,2026-01-05 05:45:00,101743.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:49:52,2026-01-05 05:45:00,101750.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:50:02,2026-01-05 05:50:00,101745.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:50:12,2026-01-05 05:50:00,101747.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:50:22,2026-01-05 05:50:00,101743.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:50:33,2026-01-05 05:50:00,101741.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:50:43,2026-01-05 05:50:00,101741.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:50:53,2026-01-05 05:50:00,101743.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:51:03,2026-01-05 05:50:00,101741.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:51:13,2026-01-05 05:50:00,101738.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:51:24,2026-01-05 05:50:00,101739.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:51:34,2026-01-05 05:50:00,101739.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:51:44,2026-01-05 05:50:00,101730.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:51:54,2026-01-05 05:50:00,101731.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:52:04,2026-01-05 05:50:00,101734.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:52:14,2026-01-05 05:50:00,101734.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:52:25,2026-01-05 05:50:00,101733.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:52:35,2026-01-05 05:50:00,101730.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:52:45,2026-01-05 05:50:00,101733.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:52:55,2026-01-05 05:50:00,101733.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:53:05,2026-01-05 05:50:00,101736.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:53:15,2026-01-05 05:50:00,101737.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:53:26,2026-01-05 05:50:00,101739.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:53:36,2026-01-05 05:50:00,101737.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:53:46,2026-01-05 05:50:00,101737.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:53:56,2026-01-05 05:50:00,101745.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:54:06,2026-01-05 05:50:00,101747.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:54:17,2026-01-05 05:50:00,101745.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:54:27,2026-01-05 05:50:00,101750.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:54:37,2026-01-05 05:50:00,101748.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:54:47,2026-01-05 05:50:00,101750.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:54:57,2026-01-05 05:55:00,101751.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:55:08,2026-01-05 05:55:00,101751.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:55:18,2026-01-05 05:55:00,101748.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:55:28,2026-01-05 05:55:00,101748.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:55:38,2026-01-05 05:55:00,101753.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:55:48,2026-01-05 05:55:00,101754.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:55:59,2026-01-05 05:55:00,101755.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:56:09,2026-01-05 05:55:00,101754.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:56:19,2026-01-05 05:55:00,101762.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:56:29,2026-01-05 05:55:00,101762.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:56:39,2026-01-05 05:55:00,101762.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:56:50,2026-01-05 05:55:00,101769.06,-0.7032,0.5000,SIGNAL,0,0,
2026-01-05 04:57:00,2026-01-05 05:55:00,101770.86,-0.2547,0.5000,SIGNAL,0,0,
2026-01-05 04:57:10,2026-01-05 05:55:00,101778.46,0.7684,0.5000,SIGNAL,0,0,
2026-01-05 04:57:11,2026-01-05 05:55:00,101777.36,0.7684,0.5000,CLOSE,0.1,4404.11,Sniper Reverse
2026-01-05 04:57:11,2026-01-05 05:55:00,101776.96,0.7684,0.5000,BUY,0.1,4404.12,LiveTrade
2026-01-05 04:57:21,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:57:21,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,CLOSE,0.1,4404.22,Sniper Reverse
2026-01-05 04:57:32,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:57:42,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:57:52,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:58:02,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:58:13,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:58:23,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:58:33,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:58:43,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:58:53,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:04,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:14,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:24,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:34,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:45,2026-01-05 05:55:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:55,2026-01-05 06:00:00,101778.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 04:59:55,2026-01-05 06:00:00,101777.76,-1.0000,0.5000,SELL,0.1,4400.18,LiveTrade
2026-01-05 05:00:05,2026-01-05 06:00:00,101778.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:00:15,2026-01-05 06:00:00,101778.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:00:25,2026-01-05 06:00:00,101778.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:00:36,2026-01-05 06:00:00,101788.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:00:46,2026-01-05 06:00:00,101786.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:00:56,2026-01-05 06:00:00,101768.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:01:06,2026-01-05 06:00:00,101771.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:01:16,2026-01-05 06:00:00,101764.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:01:27,2026-01-05 06:00:00,101765.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:01:37,2026-01-05 06:00:00,101761.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:01:47,2026-01-05 06:00:00,101765.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:01:57,2026-01-05 06:00:00,101763.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:02:07,2026-01-05 06:00:00,101779.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:02:18,2026-01-05 06:00:00,101773.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:02:28,2026-01-05 06:00:00,101774.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:02:38,2026-01-05 06:00:00,101780.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:02:48,2026-01-05 06:00:00,101780.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:02:58,2026-01-05 06:00:00,101777.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:03:09,2026-01-05 06:00:00,101780.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:03:19,2026-01-05 06:00:00,101794.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:03:29,2026-01-05 06:00:00,101796.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:03:39,2026-01-05 06:00:00,101798.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:03:50,2026-01-05 06:00:00,101804.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:04:00,2026-01-05 06:00:00,101788.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:04:10,2026-01-05 06:00:00,101774.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:04:20,2026-01-05 06:00:00,101762.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:04:30,2026-01-05 06:00:00,101759.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:04:41,2026-01-05 06:00:00,101758.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:04:51,2026-01-05 06:00:00,101757.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:05:01,2026-01-05 06:05:00,101757.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:05:01,2026-01-05 06:05:00,101756.16,-1.0000,0.5000,SELL,0.1,4402.82,LiveTrade
2026-01-05 05:05:11,2026-01-05 06:05:00,101750.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:05:22,2026-01-05 06:05:00,101747.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:05:32,2026-01-05 06:05:00,101751.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:05:42,2026-01-05 06:05:00,101748.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:05:52,2026-01-05 06:05:00,101748.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:06:02,2026-01-05 06:05:00,101750.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:06:13,2026-01-05 06:05:00,101742.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:06:23,2026-01-05 06:05:00,101744.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:06:33,2026-01-05 06:05:00,101743.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:06:43,2026-01-05 06:05:00,101741.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:06:53,2026-01-05 06:05:00,101748.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:07:04,2026-01-05 06:05:00,101748.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:07:14,2026-01-05 06:05:00,101749.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:07:24,2026-01-05 06:05:00,101752.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:07:34,2026-01-05 06:05:00,101751.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:07:44,2026-01-05 06:05:00,101751.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:07:55,2026-01-05 06:05:00,101755.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:08:05,2026-01-05 06:05:00,101758.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:08:15,2026-01-05 06:05:00,101758.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:08:25,2026-01-05 06:05:00,101758.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:08:35,2026-01-05 06:05:00,101756.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:08:46,2026-01-05 06:05:00,101753.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:08:56,2026-01-05 06:05:00,101750.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:09:06,2026-01-05 06:05:00,101766.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:09:16,2026-01-05 06:05:00,101763.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:09:26,2026-01-05 06:05:00,101766.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:09:37,2026-01-05 06:05:00,101767.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:09:47,2026-01-05 06:05:00,101781.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:09:57,2026-01-05 06:10:00,101779.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:10:07,2026-01-05 06:10:00,101774.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:10:18,2026-01-05 06:10:00,101775.36,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:10:28,2026-01-05 06:10:00,101780.76,-0.6383,0.5000,SIGNAL,0,0,
2026-01-05 05:10:38,2026-01-05 06:10:00,101779.66,-0.3355,0.5000,SIGNAL,0,0,
2026-01-05 05:10:48,2026-01-05 06:10:00,101775.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:10:58,2026-01-05 06:10:00,101773.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:11:09,2026-01-05 06:10:00,101776.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:11:19,2026-01-05 06:10:00,101774.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:11:29,2026-01-05 06:10:00,101772.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:11:39,2026-01-05 06:10:00,101776.56,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:11:49,2026-01-05 06:10:00,101777.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:11:59,2026-01-05 06:10:00,101775.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:12:10,2026-01-05 06:10:00,101775.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:12:20,2026-01-05 06:10:00,101775.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:12:30,2026-01-05 06:10:00,101773.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:12:40,2026-01-05 06:10:00,101774.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:12:50,2026-01-05 06:10:00,101781.56,-0.6014,0.5000,SIGNAL,0,0,
2026-01-05 05:13:01,2026-01-05 06:10:00,101780.36,-0.3501,0.5000,SIGNAL,0,0,
2026-01-05 05:13:11,2026-01-05 06:10:00,101783.96,-0.4572,0.5000,SIGNAL,0,0,
2026-01-05 05:13:21,2026-01-05 06:10:00,101789.36,-0.3455,0.5000,SIGNAL,0,0,
2026-01-05 05:13:31,2026-01-05 06:10:00,101789.96,-0.2128,0.5000,SIGNAL,0,0,
2026-01-05 05:13:41,2026-01-05 06:10:00,101789.96,-0.0777,0.5000,SIGNAL,0,0,
2026-01-05 05:13:51,2026-01-05 06:10:00,101791.46,0.1418,0.5000,SIGNAL,0,0,
2026-01-05 05:14:02,2026-01-05 06:10:00,101796.56,0.6158,0.5000,SIGNAL,0,0,
2026-01-05 05:14:02,2026-01-05 06:10:00,101796.56,0.6158,0.5000,CLOSE,0.1,4398.9,Sniper Reverse
2026-01-05 05:14:02,2026-01-05 06:10:00,101795.66,0.6158,0.5000,BUY,0.1,4398.9,LiveTrade
2026-01-05 05:14:12,2026-01-05 06:10:00,101805.26,-0.5408,0.5000,SIGNAL,0,0,
2026-01-05 05:14:12,2026-01-05 06:10:00,101805.26,-0.5408,0.5000,CLOSE,0.1,4399.8,Sniper Reverse
2026-01-05 05:14:22,2026-01-05 06:10:00,101805.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:14:33,2026-01-05 06:10:00,101805.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:14:43,2026-01-05 06:10:00,101805.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:14:53,2026-01-05 06:15:00,101805.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:14:53,2026-01-05 06:15:00,101803.96,-1.0000,0.5000,SELL,0.1,4400.12,LiveTrade
2026-01-05 05:15:04,2026-01-05 06:15:00,101803.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:15:14,2026-01-05 06:15:00,101798.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:15:24,2026-01-05 06:15:00,101793.76,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:15:34,2026-01-05 06:15:00,101789.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:15:44,2026-01-05 06:15:00,101787.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:15:55,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:16:05,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:16:15,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:16:25,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:16:35,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:16:45,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:16:56,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:17:06,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:17:16,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:17:26,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:17:36,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:17:47,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:17:57,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:18:07,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:18:17,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:18:27,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:18:37,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:18:48,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:18:58,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:19:08,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:19:18,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:19:28,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:19:39,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:19:49,2026-01-05 06:15:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:19:59,2026-01-05 06:20:00,101785.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:20:00,2026-01-05 06:20:00,101779.76,-1.0000,0.5000,SELL,0.1,4403.59,LiveTrade
2026-01-05 05:20:10,2026-01-05 06:20:00,101780.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:20:20,2026-01-05 06:20:00,101779.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:20:30,2026-01-05 06:20:00,101771.66,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:20:41,2026-01-05 06:20:00,101771.96,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:20:51,2026-01-05 06:20:00,101777.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:21:01,2026-01-05 06:20:00,101774.16,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:21:11,2026-01-05 06:20:00,101772.86,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:21:21,2026-01-05 06:20:00,101773.06,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:21:31,2026-01-05 06:20:00,101773.26,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:21:42,2026-01-05 06:20:00,101770.46,-1.0000,0.5000,SIGNAL,0,0,
2026-01-05 05:21:52,2026-01-05 06:20:00,101770.46,-1.0000,0.5000,SIGNAL,0,0,
